Transaction_ID,Customer_ID,Amount,Payment_Method,Location,Risk_Score,Risk_Level,Fraud_Reason,Transaction_Date,Transaction_Time
TXN00088105,CUST01184,355.27,UPI,Thane,50,Medium,Velocity Attack,2021-09-17,08:24:27
TXN00036043,CUST08688,286.16,UPI,Coimbatore,50,Medium,Velocity Attack,2025-12-20,13:44:32
TXN00033138,CUST02851,174.79,UPI,Vadodara,50,Medium,Velocity Attack,2022-11-21,07:01:56
TXN00048787,CUST09274,63.82,UPI,Indore,50,Medium,Velocity Attack,2025-03-16,22:26:41
TXN00070640,CUST03527,104252.63,UPI,Coimbatore,40,Medium,Location Mismatch,2022-02-04,15:55:57
TXN00012404,CUST01073,75112.16,UPI,Aurangabad,40,Medium,Velocity Attack,2021-02-18,20:05:35
TXN00061496,CUST05000,67156.03,UPI,Nagpur,40,Medium,Velocity Attack,2022-04-11,15:54:31
TXN00091397,CUST01961,51002.33,UPI,Gurugram,40,Medium,Velocity Attack,2023-02-04,13:19:32
TXN00038310,CUST08710,45222.03,UPI,Gurugram,40,Medium,Velocity Attack,2021-06-25,00:36:18
TXN00027859,CUST01890,43030.29,UPI,Jaipur,40,Medium,Velocity Attack,2021-06-02,21:41:13
TXN00093126,CUST06188,42692.33,UPI,Coimbatore,40,Medium,Velocity Attack,2023-01-22,02:00:24
TXN00067322,CUST03028,42038.16,UPI,Lucknow,40,Medium,Velocity Attack,2023-03-05,19:05:43
TXN00063906,CUST02523,41060.0,UPI,Mumbai,40,Medium,Velocity Attack,2024-04-08,14:47:11
TXN00008230,CUST05537,39626.03,UPI,Aurangabad,40,Medium,Velocity Attack,2021-06-15,06:07:51
TXN00005964,CUST05007,36081.14,UPI,Mumbai,40,Medium,Velocity Attack,2025-10-07,01:08:13
TXN00048159,CUST03962,35802.94,UPI,Chennai,40,Medium,Velocity Attack,2025-07-13,20:15:58
TXN00016302,CUST06787,30363.55,UPI,Ranchi,40,Medium,Velocity Attack,2022-03-29,22:36:11
TXN00020878,CUST01230,26871.57,UPI,Mysuru,40,Medium,Velocity Attack,2022-02-20,19:21:50
TXN00011172,CUST01936,24176.16,UPI,Vadodara,40,Medium,Velocity Attack,2022-12-11,03:26:39
TXN00082405,CUST08078,22988.28,UPI,Indore,40,Medium,Velocity Attack,2024-06-19,20:59:48
TXN00088702,CUST03889,22974.31,UPI,Bengaluru,40,Medium,Velocity Attack,2025-06-27,11:03:29
TXN00016777,CUST03432,18563.7,UPI,Coimbatore,40,Medium,Velocity Attack,2024-06-06,14:05:34
TXN00068965,CUST04114,18495.15,UPI,Chandigarh,40,Medium,Velocity Attack,2025-02-15,09:23:01
TXN00018361,CUST03903,18011.41,UPI,Chandigarh,40,Medium,Velocity Attack,2025-11-02,12:49:32
TXN00024048,CUST04414,15697.95,UPI,Lucknow,40,Medium,Velocity Attack,2024-02-16,20:44:22
TXN00085429,CUST05281,15364.75,UPI,Kochi,40,Medium,Velocity Attack,2023-11-02,05:30:45
TXN00039760,CUST06068,13707.29,UPI,Vadodara,40,Medium,Velocity Attack,2023-07-15,08:19:44
TXN00050423,CUST03933,12929.44,UPI,Bhubaneswar,40,Medium,Velocity Attack,2021-03-07,13:53:08
TXN00018327,CUST02652,12834.1,UPI,Ahmedabad,40,Medium,Velocity Attack,2023-12-08,02:41:07
TXN00073439,CUST03521,12710.58,UPI,Coimbatore,40,Medium,Velocity Attack,2025-08-09,14:33:10
TXN00057245,CUST05614,12224.68,UPI,Surat,40,Medium,Velocity Attack,2025-10-06,21:55:01
TXN00014278,CUST06648,12159.02,UPI,Lucknow,40,Medium,Velocity Attack,2023-07-10,06:55:52
TXN00046087,CUST09588,11778.07,UPI,Surat,40,Medium,Velocity Attack,2021-09-13,19:29:56
TXN00024084,CUST01866,11400.61,UPI,Delhi,40,Medium,Velocity Attack,2024-09-26,23:40:33
TXN00015254,CUST02061,11353.98,UPI,Chennai,40,Medium,Velocity Attack,2024-07-10,01:01:06
TXN00027604,CUST04925,11179.04,UPI,Ranchi,40,Medium,Velocity Attack,2023-08-27,08:41:43
TXN00061215,CUST07665,10549.21,UPI,Delhi,40,Medium,Velocity Attack,2023-06-09,11:04:52
TXN00089776,CUST03927,9661.48,UPI,Ahmedabad,40,Medium,Velocity Attack,2022-02-22,06:44:48
TXN00027329,CUST07686,9416.85,UPI,Mysuru,40,Medium,Velocity Attack,2022-08-05,18:29:16
TXN00017961,CUST00080,8257.1,UPI,Hyderabad,40,Medium,Velocity Attack,2022-11-09,18:44:22
TXN00038359,CUST06001,7999.43,UPI,Kolkata,40,Medium,Velocity Attack,2025-05-23,00:34:41
TXN00062788,CUST02204,7896.4,UPI,Chennai,40,Medium,Velocity Attack,2022-04-24,10:29:40
TXN00005816,CUST00881,7833.96,UPI,Mysuru,40,Medium,Velocity Attack,2025-02-20,22:41:01
TXN00048136,CUST00578,7683.0,UPI,Aurangabad,40,Medium,Velocity Attack,2021-11-07,04:07:59
TXN00056565,CUST02637,7411.12,UPI,Noida,40,Medium,Velocity Attack,2021-11-29,15:36:45
TXN00046383,CUST08749,7165.46,UPI,Nagpur,40,Medium,Velocity Attack,2022-04-18,14:51:48
TXN00057260,CUST08761,7044.02,UPI,Mysuru,40,Medium,Velocity Attack,2023-05-01,04:16:08
TXN00021700,CUST01229,6558.68,UPI,Patna,40,Medium,Velocity Attack,2021-01-16,23:08:48
TXN00032076,CUST02509,6354.71,UPI,Navi Mumbai,40,Medium,Velocity Attack,2024-03-18,00:30:16
TXN00069780,CUST03441,5933.51,UPI,Ranchi,40,Medium,Velocity Attack,2021-12-02,17:36:28
TXN00034911,CUST06859,5917.38,UPI,Chandigarh,40,Medium,Velocity Attack,2024-10-15,07:29:05
TXN00039802,CUST07030,5553.41,UPI,Navi Mumbai,40,Medium,Velocity Attack,2022-04-15,17:11:20
TXN00066186,CUST03365,5418.45,UPI,Pune,40,Medium,Velocity Attack,2022-03-27,21:19:04
TXN00046464,CUST01018,5210.68,UPI,Ahmedabad,40,Medium,Velocity Attack,2022-01-24,15:17:28
TXN00035764,CUST06364,5039.82,UPI,Bengaluru,40,Medium,Velocity Attack,2022-04-29,10:48:24
TXN00034975,CUST07277,4965.23,UPI,Noida,40,Medium,Velocity Attack,2022-02-10,14:00:51
TXN00075160,CUST03304,4794.21,UPI,Kolkata,40,Medium,Velocity Attack,2024-09-18,16:44:29
TXN00016953,CUST01217,4770.57,UPI,Pune,40,Medium,Velocity Attack,2025-08-16,05:33:08
TXN00075032,CUST09150,4768.47,UPI,Chennai,40,Medium,Velocity Attack,2021-04-26,12:10:16
TXN00063801,CUST01243,4537.52,UPI,Thane,40,Medium,Velocity Attack,2025-01-20,10:46:14
TXN00014268,CUST07020,4403.69,UPI,Ahmedabad,40,Medium,Velocity Attack,2021-11-04,08:02:25
TXN00084104,CUST08704,4321.92,UPI,Bhubaneswar,40,Medium,Velocity Attack,2025-08-23,04:16:10
TXN00029050,CUST01272,4197.22,UPI,Chennai,40,Medium,Velocity Attack,2023-11-07,20:30:11
TXN00029782,CUST00798,4115.07,UPI,Lucknow,40,Medium,Velocity Attack,2025-05-20,23:50:27
TXN00080752,CUST08649,4108.7,UPI,Ahmedabad,40,Medium,Velocity Attack,2025-11-15,06:44:19
TXN00067390,CUST00186,4070.27,UPI,Thiruvananthapuram,40,Medium,Velocity Attack,2022-01-28,19:09:22
TXN00096884,CUST07192,4034.08,UPI,Thane,40,Medium,Velocity Attack,2024-11-05,00:46:45
TXN00011287,CUST09653,3889.85,UPI,Thane,40,Medium,Velocity Attack,2025-12-14,22:03:52
TXN00028208,CUST03006,3807.27,UPI,Bengaluru,40,Medium,Velocity Attack,2022-01-08,09:22:41
TXN00000370,CUST08981,3700.26,UPI,Navi Mumbai,40,Medium,Velocity Attack,2021-05-21,07:28:50
TXN00098933,CUST06958,3687.54,UPI,Kolkata,40,Medium,Velocity Attack,2022-04-04,21:53:38
TXN00094887,CUST09824,3675.36,UPI,Delhi,40,Medium,Velocity Attack,2025-06-23,08:18:11
TXN00017474,CUST03871,3615.84,UPI,Ahmedabad,40,Medium,Velocity Attack,2022-12-30,14:01:34
TXN00003723,CUST01281,3610.07,UPI,Bhubaneswar,40,Medium,Velocity Attack,2021-12-31,19:15:06
TXN00002894,CUST01180,3279.07,UPI,Visakhapatnam,40,Medium,Velocity Attack,2025-06-30,19:55:43
TXN00068098,CUST06172,3167.09,UPI,Gurugram,40,Medium,Velocity Attack,2022-07-28,20:55:59
TXN00086944,CUST08170,3110.11,UPI,Coimbatore,40,Medium,Velocity Attack,2025-07-29,03:25:25
TXN00030784,CUST09780,3091.7,UPI,Vadodara,40,Medium,Velocity Attack,2025-06-19,22:33:36
TXN00008803,CUST09339,2979.08,UPI,Vadodara,40,Medium,Velocity Attack,2025-06-17,02:26:15
TXN00072647,CUST05900,2939.92,UPI,Delhi,40,Medium,Velocity Attack,2025-09-05,03:59:18
TXN00079907,CUST05641,2628.88,UPI,Ahmedabad,40,Medium,Velocity Attack,2025-11-19,12:24:16
TXN00016870,CUST08430,2598.51,UPI,Thane,40,Medium,Velocity Attack,2024-05-16,20:08:21
TXN00002495,CUST05500,2519.7,UPI,Bhopal,40,Medium,Velocity Attack,2023-08-13,22:55:31
TXN00090976,CUST08727,2488.86,UPI,Ahmedabad,40,Medium,Velocity Attack,2022-01-08,10:19:52
TXN00073977,CUST00282,2435.68,UPI,Mumbai,40,Medium,Velocity Attack,2021-01-16,09:32:21
TXN00041037,CUST03243,2422.55,UPI,Nashik,40,Medium,Velocity Attack,2025-03-10,16:03:00
TXN00092656,CUST05908,2317.56,UPI,Chennai,40,Medium,Velocity Attack,2021-06-23,04:29:43
TXN00065266,CUST08579,2142.74,UPI,Chandigarh,40,Medium,Velocity Attack,2024-05-21,23:53:57
TXN00088005,CUST00202,2107.27,UPI,Hyderabad,40,Medium,Velocity Attack,2025-05-13,05:08:42
TXN00051145,CUST08827,1998.71,UPI,Nagpur,40,Medium,Velocity Attack,2022-12-25,03:39:51
TXN00078218,CUST02923,1970.32,UPI,Coimbatore,40,Medium,Velocity Attack,2021-06-03,15:03:42
TXN00078876,CUST04463,1961.92,UPI,Nagpur,40,Medium,Velocity Attack,2022-08-29,18:39:03
TXN00012240,CUST02528,1848.07,UPI,Nashik,40,Medium,Velocity Attack,2021-02-08,07:05:43
TXN00011070,CUST03890,1786.13,UPI,Bengaluru,40,Medium,Velocity Attack,2024-07-15,17:03:57
TXN00063543,CUST09245,1728.15,UPI,Lucknow,40,Medium,Velocity Attack,2022-04-13,21:00:49
TXN00080161,CUST01085,1722.74,UPI,Mysuru,40,Medium,Velocity Attack,2025-04-19,22:09:50
TXN00009590,CUST04744,1721.48,UPI,Kolkata,40,Medium,Velocity Attack,2023-04-21,00:35:56
TXN00068092,CUST04223,1720.62,UPI,Patna,40,Medium,Velocity Attack,2023-07-03,20:55:21
TXN00085484,CUST09547,1717.97,UPI,Chandigarh,40,Medium,Velocity Attack,2021-11-20,04:35:56
TXN00011435,CUST04802,1658.38,UPI,Nashik,40,Medium,Velocity Attack,2023-10-10,08:35:05
TXN00098971,CUST00157,1650.14,UPI,Bhubaneswar,40,Medium,Velocity Attack,2021-02-25,14:50:26
TXN00097890,CUST05068,1635.7,UPI,Delhi,40,Medium,Velocity Attack,2025-05-20,23:51:57
TXN00004196,CUST08551,1604.27,UPI,Surat,40,Medium,Velocity Attack,2024-12-22,17:38:31
TXN00034507,CUST09995,1567.47,UPI,Chandigarh,40,Medium,Velocity Attack,2021-10-02,04:20:22
TXN00079652,CUST05635,1522.59,UPI,Indore,40,Medium,Velocity Attack,2024-04-15,12:14:21
TXN00011482,CUST06390,1510.45,UPI,Thiruvananthapuram,40,Medium,Velocity Attack,2025-01-29,03:18:36
TXN00036041,CUST03387,1499.34,UPI,Nashik,40,Medium,Velocity Attack,2021-12-03,02:07:39
TXN00091799,CUST06006,1425.07,UPI,Patna,40,Medium,Velocity Attack,2023-09-30,07:51:06
TXN00033700,CUST05488,1419.6,UPI,Noida,40,Medium,Velocity Attack,2021-07-02,16:49:29
TXN00002306,CUST07095,1386.47,UPI,Lucknow,40,Medium,Velocity Attack,2024-02-19,17:34:52
TXN00011784,CUST01429,1299.05,UPI,Surat,40,Medium,Velocity Attack,2022-01-15,00:32:30
TXN00030713,CUST07461,1231.72,UPI,Nashik,40,Medium,Velocity Attack,2024-07-05,01:22:18
TXN00095184,CUST02114,1215.77,UPI,Indore,40,Medium,Velocity Attack,2021-03-31,03:34:41
TXN00081962,CUST00462,1172.66,UPI,Bengaluru,40,Medium,Velocity Attack,2021-08-01,03:58:06
TXN00038435,CUST00474,1146.84,UPI,Chennai,40,Medium,Velocity Attack,2021-03-08,05:50:15
TXN00065990,CUST04172,1146.62,UPI,Ranchi,40,Medium,Velocity Attack,2022-09-07,18:47:23
TXN00078749,CUST05844,1135.64,UPI,Thane,40,Medium,Velocity Attack,2021-11-23,04:21:58
TXN00078810,CUST03479,1068.18,UPI,Visakhapatnam,40,Medium,Velocity Attack,2025-05-26,08:18:29
TXN00093444,CUST03188,983.96,UPI,Mysuru,40,Medium,Velocity Attack,2024-06-29,22:39:15
TXN00010997,CUST03744,955.42,UPI,Ahmedabad,40,Medium,Velocity Attack,2023-01-27,14:14:44
TXN00045393,CUST08619,919.84,UPI,Pune,40,Medium,Velocity Attack,2024-07-22,09:21:58
TXN00000784,CUST05953,905.64,UPI,Chandigarh,40,Medium,Velocity Attack,2023-06-17,06:43:02
TXN00030393,CUST03256,815.51,UPI,Mumbai,40,Medium,Velocity Attack,2021-12-24,14:38:56
TXN00007332,CUST06043,813.59,UPI,Mumbai,40,Medium,Velocity Attack,2021-10-14,09:45:47
TXN00086953,CUST02018,808.09,UPI,Thane,40,Medium,Velocity Attack,2021-11-10,05:39:11
TXN00034735,CUST08382,786.7,UPI,Bhopal,40,Medium,Velocity Attack,2021-04-14,10:25:35
TXN00016355,CUST08653,722.13,UPI,Indore,40,Medium,Velocity Attack,2023-04-26,19:08:11
TXN00027172,CUST03770,700.18,UPI,Thane,40,Medium,Velocity Attack,2022-09-28,02:57:20
TXN00006980,CUST06984,695.28,UPI,Pune,40,Medium,Velocity Attack,2023-05-29,00:57:44
TXN00025155,CUST06829,590.7,UPI,Kolkata,40,Medium,Velocity Attack,2025-09-10,05:39:37
TXN00059007,CUST04228,565.3,UPI,Visakhapatnam,40,Medium,Velocity Attack,2025-10-13,22:52:06
TXN00000720,CUST09203,557.82,UPI,Mysuru,40,Medium,Velocity Attack,2025-08-14,09:04:51
TXN00006907,CUST06227,538.42,UPI,Kochi,40,Medium,Velocity Attack,2025-08-21,13:41:39
TXN00014441,CUST08029,533.28,UPI,Jaipur,40,Medium,Velocity Attack,2022-09-04,21:01:33
TXN00082761,CUST08013,524.39,UPI,Bengaluru,40,Medium,Velocity Attack,2024-02-01,10:31:35
TXN00008075,CUST04887,473.29,UPI,Nagpur,40,Medium,Velocity Attack,2023-10-23,19:17:04
TXN00041739,CUST01439,450.01,UPI,Ranchi,40,Medium,Velocity Attack,2023-08-30,16:42:39
TXN00087340,CUST02595,438.45,UPI,Ahmedabad,40,Medium,Velocity Attack,2025-07-12,21:26:24
TXN00050805,CUST08003,425.79,UPI,Aurangabad,40,Medium,Velocity Attack,2024-12-02,11:36:22
TXN00020908,CUST05276,408.68,UPI,Navi Mumbai,40,Medium,Velocity Attack,2023-04-22,00:54:41
TXN00033189,CUST09919,335.4,UPI,Nashik,40,Medium,Velocity Attack,2021-04-17,09:06:54
TXN00026347,CUST07272,318.65,UPI,Nashik,40,Medium,Velocity Attack,2025-03-07,23:20:43
TXN00041661,CUST05538,224.43,UPI,Delhi,40,Medium,Velocity Attack,2022-06-19,05:04:22
TXN00053365,CUST05427,222.28,UPI,Vadodara,40,Medium,Velocity Attack,2025-07-15,22:48:56
TXN00052778,CUST00615,205.9,UPI,Patna,40,Medium,Velocity Attack,2021-05-09,16:46:52
TXN00035743,CUST02823,133.24,UPI,Visakhapatnam,40,Medium,Velocity Attack,2023-09-12,15:07:19
TXN00096955,CUST02257,101.32,UPI,Kolkata,40,Medium,Velocity Attack,2024-06-18,11:23:31
TXN00003090,CUST09899,86.59,UPI,Gurugram,40,Medium,Velocity Attack,2021-05-19,18:00:37
TXN00082418,CUST03357,151295.49,Credit Card,Mumbai,35,Medium,IP Mismatch,2021-08-08,21:30:57
TXN00005895,CUST06393,500000.0,Wallet,Chandigarh,30,Medium,High Amount Anomaly,2021-04-09,00:17:39
TXN00028671,CUST03435,500000.0,AEPS,Kolkata,30,Medium,High Amount Anomaly,2023-10-19,02:10:32
TXN00098566,CUST02383,465474.81,UPI,Ranchi,30,Medium,High Amount Anomaly,2023-11-29,00:21:57
TXN00042529,CUST01745,317486.25,UPI,Ahmedabad,30,Medium,High Amount Anomaly,2024-01-13,02:50:32
TXN00033361,CUST06534,312283.25,UPI,Kochi,30,Medium,High Amount Anomaly,2024-10-03,01:48:45
TXN00092921,CUST00160,228405.29,UPI,Ranchi,30,Medium,High Amount Anomaly,2025-07-20,04:46:54
TXN00073613,CUST01216,193626.45,UPI,Navi Mumbai,30,Medium,High Amount Anomaly,2022-02-06,01:15:31
TXN00068253,CUST08468,180112.91,Net Banking,Patna,30,Medium,High Amount Anomaly,2024-10-28,03:15:46
TXN00058800,CUST08263,178904.25,Debit Card,Nagpur,30,Medium,High Amount Anomaly,2025-11-11,04:45:12
TXN00088873,CUST06022,176332.25,UPI,Patna,30,Medium,High Amount Anomaly,2025-12-31,04:19:11
TXN00079414,CUST03989,166404.39,Debit Card,Ranchi,30,Medium,High Amount Anomaly,2022-12-22,04:16:56
TXN00004557,CUST02290,151010.38,Wallet,Kochi,30,Medium,High Amount Anomaly,2021-05-27,00:25:05
TXN00032527,CUST02477,150998.32,Credit Card,Noida,30,Medium,High Amount Anomaly,2023-09-06,04:30:24
TXN00091074,CUST06261,144699.29,UPI,Noida,30,Medium,High Amount Anomaly,2023-04-15,01:48:00
TXN00047583,CUST02554,140180.62,AEPS,Ahmedabad,30,Medium,High Amount Anomaly,2021-02-04,02:59:40
TXN00006486,CUST03924,129854.56,AEPS,Mysuru,30,Medium,High Amount Anomaly,2022-07-26,04:05:02
TXN00091423,CUST06966,129822.16,Debit Card,Chandigarh,30,Medium,High Amount Anomaly,2024-11-29,03:29:19
TXN00040642,CUST00791,127433.57,UPI,Nashik,30,Medium,Unusual Hour,2021-12-14,07:02:23
TXN00094684,CUST00096,120638.08,Credit Card,Bengaluru,30,Medium,High Amount Anomaly,2023-06-30,00:42:27
TXN00035695,CUST05520,118001.66,UPI,Nagpur,30,Medium,High Amount Anomaly,2025-10-06,04:03:48
TXN00096537,CUST09876,116003.02,UPI,Jaipur,30,Medium,Velocity Attack,2023-12-28,03:05:14
TXN00057722,CUST02838,110892.37,UPI,Surat,30,Medium,High Amount Anomaly,2023-01-31,00:40:58
TXN00009209,CUST07067,106829.74,AEPS,Nashik,30,Medium,High Amount Anomaly,2022-07-09,00:55:37
TXN00017629,CUST02188,82362.75,Debit Card,Thane,30,Medium,Location Mismatch,2022-01-29,02:46:13
TXN00002799,CUST08956,75507.03,AEPS,Noida,30,Medium,New Device,2024-12-30,05:47:25
TXN00069136,CUST03372,67506.53,UPI,Bhubaneswar,30,Medium,New Device,2025-04-23,05:48:57
TXN00019514,CUST09314,66593.26,UPI,Bengaluru,30,Medium,New Device,2025-06-15,05:25:15
TXN00085003,CUST08735,54232.31,UPI,Lucknow,30,Medium,Location Mismatch,2021-10-19,02:55:15
TXN00019898,CUST05431,52479.94,Debit Card,Indore,30,Medium,New Device,2024-05-18,00:51:55
TXN00078533,CUST08263,47629.03,Wallet,Bhopal,30,Medium,Location Mismatch,2022-06-04,03:51:09
TXN00089526,CUST03852,47487.87,Credit Card,Pune,30,Medium,New Device,2025-08-12,00:28:30
TXN00056158,CUST00819,43857.27,UPI,Ahmedabad,30,Medium,New Device,2022-02-06,04:23:24
TXN00053229,CUST01478,40280.14,UPI,Noida,30,Medium,Location Mismatch,2025-08-10,05:02:51
TXN00095371,CUST08805,40266.82,UPI,Nagpur,30,Medium,New Device,2025-02-04,03:28:15
TXN00063537,CUST06471,30498.1,AEPS,Jaipur,30,Medium,New Device,2024-01-27,05:00:17
TXN00051833,CUST00035,28967.11,UPI,Aurangabad,30,Medium,New Device,2021-09-24,05:09:10
TXN00008374,CUST09579,28873.69,UPI,Ahmedabad,30,Medium,Location Mismatch,2023-11-11,01:59:45
TXN00051867,CUST02448,27769.02,Wallet,Mumbai,30,Medium,New Device,2025-11-17,05:03:26
TXN00004077,CUST07941,27097.16,UPI,Kolkata,30,Medium,New Device,2025-01-19,03:04:32
TXN00009601,CUST04721,26101.99,AEPS,Gurugram,30,Medium,New Device,2021-03-20,03:05:20
TXN00033632,CUST04519,25264.9,UPI,Bhubaneswar,30,Medium,New Device,2023-10-02,02:13:46
TXN00027086,CUST09618,24780.71,UPI,Coimbatore,30,Medium,Location Mismatch,2025-08-31,03:38:43
TXN00074540,CUST09875,21749.93,UPI,Visakhapatnam,30,Medium,Location Mismatch,2024-03-12,01:03:50
TXN00063760,CUST01234,21338.3,UPI,Nagpur,30,Medium,New Device,2021-11-05,03:02:49
TXN00086841,CUST09907,21196.93,UPI,Jaipur,30,Medium,New Device,2024-03-14,02:13:41
TXN00022323,CUST05866,19150.97,Net Banking,Surat,30,Medium,Location Mismatch,2021-03-08,01:39:15
TXN00018172,CUST03467,18267.38,AEPS,Coimbatore,30,Medium,Location Mismatch,2022-12-06,02:56:49
TXN00034979,CUST03070,18126.45,UPI,Gurugram,30,Medium,Location Mismatch,2025-08-28,04:47:44
TXN00055096,CUST04773,17366.92,Net Banking,Bengaluru,30,Medium,Location Mismatch,2025-07-08,05:04:47
TXN00041040,CUST02488,17137.13,UPI,Jaipur,30,Medium,New Device,2023-04-28,01:08:52
TXN00000775,CUST02870,16331.12,UPI,Lucknow,30,Medium,New Device,2024-04-13,02:56:20
TXN00074309,CUST07704,14981.62,Wallet,Jaipur,30,Medium,New Device,2024-10-27,03:38:22
TXN00084722,CUST06540,13617.82,Debit Card,Bhubaneswar,30,Medium,Location Mismatch,2024-05-23,03:36:20
TXN00091579,CUST00623,13545.58,UPI,Patna,30,Medium,New Device,2021-05-26,02:46:15
TXN00032044,CUST04812,12584.56,Wallet,Kochi,30,Medium,Location Mismatch,2023-06-29,01:00:21
TXN00042084,CUST06955,12545.13,AEPS,Kochi,30,Medium,Location Mismatch,2022-05-13,01:46:42
TXN00001746,CUST04939,11672.45,Net Banking,Delhi,30,Medium,New Device,2024-05-04,05:32:12
TXN00086381,CUST03948,10811.62,UPI,Thiruvananthapuram,30,Medium,New Device,2022-07-01,03:39:46
TXN00062064,CUST08583,10027.71,UPI,Surat,30,Medium,New Device,2025-03-24,04:26:53
TXN00011875,CUST07835,9669.66,UPI,Noida,30,Medium,Location Mismatch,2025-07-16,05:51:38
TXN00066074,CUST07183,9412.83,Debit Card,Ahmedabad,30,Medium,Location Mismatch,2024-10-10,03:28:20
TXN00098449,CUST08451,9085.07,UPI,Surat,30,Medium,New Device,2023-09-25,01:26:48
TXN00003758,CUST02342,8864.71,AEPS,Noida,30,Medium,Location Mismatch,2024-07-21,04:13:20
TXN00008536,CUST03304,8821.13,Debit Card,Jaipur,30,Medium,Location Mismatch,2024-10-30,04:02:47
TXN00006636,CUST02686,8744.75,UPI,Chennai,30,Medium,New Device,2024-05-06,05:13:54
TXN00006293,CUST01374,8093.29,Net Banking,Mumbai,30,Medium,New Device,2021-08-04,01:03:01
TXN00048290,CUST02835,7871.68,AEPS,Bhubaneswar,30,Medium,New Device,2025-07-30,03:53:18
TXN00087082,CUST03574,7775.86,Wallet,Patna,30,Medium,New Device,2022-07-24,01:41:31
TXN00020385,CUST00053,6548.31,Wallet,Gurugram,30,Medium,New Device,2021-12-09,00:35:13
TXN00045434,CUST08711,6453.63,Debit Card,Bhubaneswar,30,Medium,New Device,2022-03-31,04:31:39
TXN00018621,CUST03685,6374.11,Debit Card,Indore,30,Medium,Location Mismatch,2024-06-07,00:57:04
TXN00017401,CUST06724,6297.46,UPI,Visakhapatnam,30,Medium,Location Mismatch,2024-04-06,00:22:42
TXN00074942,CUST09575,5838.32,AEPS,Jaipur,30,Medium,Location Mismatch,2022-09-23,01:53:07
TXN00099541,CUST09358,5745.38,Credit Card,Jaipur,30,Medium,Location Mismatch,2023-08-18,05:43:58
TXN00051458,CUST02626,5456.03,UPI,Delhi,30,Medium,New Device,2025-12-01,03:56:50
TXN00019145,CUST01289,5444.88,Credit Card,Bhopal,30,Medium,Location Mismatch,2022-08-07,01:21:41
TXN00005242,CUST00965,5272.41,Credit Card,Visakhapatnam,30,Medium,Location Mismatch,2024-06-12,00:52:27
TXN00077222,CUST05326,5221.69,UPI,Chennai,30,Medium,New Device,2022-12-31,02:58:52
TXN00075684,CUST07431,4814.58,Debit Card,Coimbatore,30,Medium,Location Mismatch,2025-05-17,00:13:38
TXN00044356,CUST01029,4630.94,Credit Card,Patna,30,Medium,Location Mismatch,2025-04-05,01:03:08
TXN00025653,CUST07349,4310.64,UPI,Chandigarh,30,Medium,Location Mismatch,2024-05-08,00:22:17
TXN00060442,CUST03624,4061.73,Wallet,Delhi,30,Medium,Location Mismatch,2024-11-26,05:04:33
TXN00039914,CUST00905,3943.88,Net Banking,Thiruvananthapuram,30,Medium,New Device,2025-04-11,05:45:41
TXN00031364,CUST09893,3933.21,UPI,Hyderabad,30,Medium,New Device,2021-12-30,00:08:04
TXN00051794,CUST05109,3860.38,UPI,Chandigarh,30,Medium,New Device,2022-03-25,03:07:53
TXN00004510,CUST01078,3795.52,Net Banking,Nashik,30,Medium,Location Mismatch,2022-07-05,04:17:21
TXN00093963,CUST01038,3667.29,UPI,Aurangabad,30,Medium,New Device,2022-04-09,03:55:12
TXN00097685,CUST09725,3607.34,Debit Card,Lucknow,30,Medium,New Device,2022-07-05,00:14:15
TXN00038626,CUST05335,3596.67,UPI,Aurangabad,30,Medium,New Device,2021-06-11,04:17:36
TXN00085629,CUST08754,3587.73,UPI,Thane,30,Medium,New Device,2022-08-04,05:39:42
TXN00055191,CUST02663,3535.59,Credit Card,Bengaluru,30,Medium,New Device,2025-10-07,02:19:16
TXN00061084,CUST01845,3469.75,AEPS,Delhi,30,Medium,Location Mismatch,2023-03-16,01:04:23
TXN00038622,CUST02784,3368.21,UPI,Bhubaneswar,30,Medium,New Device,2024-10-29,01:33:43
TXN00052877,CUST00344,3274.63,UPI,Aurangabad,30,Medium,New Device,2022-02-21,05:46:47
TXN00036910,CUST08086,3256.05,Wallet,Bhopal,30,Medium,Location Mismatch,2023-09-11,03:43:07
